freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,0.0773315090932,0.00245881405497,0.922666797602,-0.00303681464679,0.922666797602,-0.00303681464679,0.0773315090932,0.00245881405497
200000000.0,0.0778232422001,0.00491190594981,0.922174027641,-0.00606790999373,0.922174027641,-0.00606790999373,0.0778232422001,0.00491190594981
300000000.0,0.0782024325612,0.00736144457876,0.921793456755,-0.00909545710488,0.921793456755,-0.00909545710488,0.0782024325612,0.00736144457876
400000000.0,0.0785316405502,0.00980810187924,0.921462524481,-0.0121201297733,0.921462524481,-0.0121201297733,0.0785316405502,0.00980810187924
500000000.0,0.0788350319501,0.0122522010035,0.921157064958,-0.0151422528495,0.921157064958,-0.0151422528495,0.0788350319501,0.0122522010035
600000000.0,0.0791249636984,0.0146939104706,0.920864721175,-0.0181619964489,0.920864721175,-0.0181619964489,0.0791249636983,0.0146939104706
700000000.0,0.0794087520538,0.0171333139537,0.920578176807,-0.0211794457663,0.920578176807,-0.0211794457663,0.0794087520538,0.0171333139537
800000000.0,0.0796911460163,0.0195704426708,0.920292682785,-0.0241946334839,0.920292682785,-0.0241946334839,0.0796911460163,0.0195704426708
900000000.0,0.0799754300039,0.0220052927948,0.920004954625,-0.0272075571925,0.920004954625,-0.0272075571925,0.0799754300039,0.0220052927948
1000000000.0,0.0802639834577,0.0244378357707,0.919712612819,-0.0302181897159,0.919712612819,-0.0302181897159,0.0802639834577,0.0244378357707
1100000000.0,0.0805585922902,0.0268680248742,0.919413871386,-0.0332264856752,0.919413871386,-0.0332264856752,0.0805585922902,0.0268680248742
1200000000.0,0.0808606346867,0.0292957996098,0.919107352073,-0.0362323858919,0.919107352073,-0.0362323858919,0.0808606346867,0.0292957996098
1300000000.0,0.0811711981369,0.0317210887871,0.918791967317,-0.0392358204667,0.918791967317,-0.0392358204667,0.0811711981369,0.0317210887871
1400000000.0,0.0814911564486,0.034143812747,0.918466843241,-0.042236711009,0.918466843241,-0.042236711009,0.0814911564486,0.034143812747
1500000000.0,0.0818212222852,0.0365638850194,0.918131267106,-0.0452349722966,0.918131267106,-0.0452349722966,0.0818212222852,0.0365638850194
1600000000.0,0.082161984108,0.0389812135869,0.917784650375,-0.0482305135414,0.917784650375,-0.0482305135414,0.082161984108,0.0389812135869
1700000000.0,0.0825139328281,0.0413957018693,0.917426502059,-0.0512232393757,0.917426502059,-0.0512232393757,0.0825139328281,0.0413957018693
1800000000.0,0.0828774814673,0.0438072495037,0.917056409055,-0.0542130506326,0.917056409055,-0.0542130506326,0.0828774814673,0.0438072495037
1900000000.0,0.0832529799432,0.0462157529725,0.916674021363,-0.0571998449764,0.916674021363,-0.0571998449764,0.0832529799432,0.0462157529725
2000000000.0,0.0836407263807,0.0486211061163,0.916279040775,-0.0601835174162,0.916279040775,-0.0601835174162,0.0836407263807,0.0486211061163
2100000000.0,0.0840409758954,0.0510232005592,0.915871212086,-0.0631639607311,0.915871212086,-0.0631639607311,0.0840409758954,0.0510232005592
2200000000.0,0.0844539475077,0.0534219260628,0.915450316187,-0.0661410658265,0.915450316187,-0.0661410658265,0.0844539475077,0.0534219260628
2300000000.0,0.0848798296521,0.0558171708276,0.915016164551,-0.069114722035,0.915016164551,-0.069114722035,0.0848798296521,0.0558171708276
2400000000.0,0.0853187846141,0.0582088217488,0.914568594798,-0.0720848173735,0.914568594798,-0.0720848173735,0.0853187846141,0.0582088217488
2500000000.0,0.0857709521407,0.0605967646373,0.914107467085,-0.0750512387643,0.914107467085,-0.0750512387643,0.0857709521407,0.0605967646373
2600000000.0,0.0862364524048,0.0629808844116,0.913632661138,-0.0780138722279,0.913632661138,-0.0780138722279,0.0862364524048,0.0629808844116
2700000000.0,0.0867153884591,0.0653610652657,0.913144073803,-0.0809726030511,0.913144073803,-0.0809726030511,0.0867153884591,0.0653610652657
2800000000.0,0.0872078482845,0.0677371908169,0.912641616994,-0.0839273159354,0.912641616994,-0.0839273159354,0.0872078482845,0.0677371908169
2900000000.0,0.0877139065106,0.0701091442375,0.912125215976,-0.0868778951286,0.912125215976,-0.0868778951286,0.0877139065106,0.0701091442375
3000000000.0,0.0882336258715,0.0724768083714,0.911594807903,-0.0898242245426,0.911594807903,-0.0898242245426,0.0882336258715,0.0724768083714
