freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,0.00250000770623,0.00107119700424,0.997495418383,-0.00297040509652,0.997495418383,-0.00297040509652,0.00250000770623,0.00107119700424
200000000.0,0.00252535682733,0.00214222194553,0.99746288517,-0.00594065456886,0.99746288517,-0.00594065456886,0.00252535682733,0.00214222194553
300000000.0,0.00255269571372,0.00321308793635,0.997424751722,-0.00891077191266,0.997424751722,-0.00891077191266,0.00255269571372,0.00321308793635
400000000.0,0.00258418679707,0.00428377309055,0.997378855241,-0.0118807425127,0.997378855241,-0.0118807425127,0.00258418679707,0.00428377309055
500000000.0,0.00262066181483,0.00535424748286,0.997324363549,-0.0148505421355,0.997324363549,-0.0148505421355,0.00262066181483,0.00535424748286
600000000.0,0.00266254403413,0.00642447768089,0.997260852873,-0.0178201420016,0.997260852873,-0.0178201420016,0.00266254403413,0.00642447768089
700000000.0,0.00271008262581,0.00749442836642,0.997188073475,-0.0207895106825,0.997188073475,-0.0207895106825,0.00271008262581,0.00749442836642
800000000.0,0.00276343817929,0.00856406308433,0.997105864139,-0.0237586150154,0.997105864139,-0.0237586150154,0.00276343817929,0.00856406308433
900000000.0,0.00282272076714,0.00963334464331,0.997014114112,-0.0267274206138,0.997014114112,-0.0267274206138,0.00282272076714,0.00963334464331
1000000000.0,0.0028880092333,0.0107022353522,0.99691274382,-0.0296958921803,0.99691274382,-0.0296958921803,0.0028880092333,0.0107022353522
1100000000.0,0.00295936191188,0.0117706971698,0.996801694148,-0.0326639937142,0.996801694148,-0.0326639937142,0.00295936191188,0.0117706971698
1200000000.0,0.00303682301217,0.0128386918045,0.996680920058,-0.0356316886547,0.996680920058,-0.0356316886547,0.00303682301217,0.0128386918045
1300000000.0,0.00312042663441,0.0139061807846,0.996550386579,-0.0385989399854,0.996550386579,-0.0385989399854,0.00312042663441,0.0139061807846
1400000000.0,0.00321019940856,0.0149731255081,0.996410066163,-0.0415657103124,0.996410066163,-0.0415657103124,0.00321019940856,0.0149731255081
1500000000.0,0.00330616229186,0.0160394872803,0.996259936896,-0.0445319619247,0.996259936896,-0.0445319619247,0.00330616229186,0.0160394872803
1600000000.0,0.00340833183085,0.0171052273428,0.996099981234,-0.0474976568422,0.996099981234,-0.0474976568422,0.00340833183085,0.0171052273428
1700000000.0,0.00351672107066,0.018170306895,0.995930185094,-0.0504627568537,0.995930185094,-0.0504627568537,0.00351672107066,0.018170306895
1800000000.0,0.00363134022483,0.0192346871126,0.995750537188,-0.053427223549,0.995750537188,-0.053427223549,0.00363134022483,0.0192346871126
1900000000.0,0.00375219717826,0.0202983291613,0.995561028519,-0.0563910183452,0.995561028519,-0.0563910183452,0.00375219717826,0.0202983291613
2000000000.0,0.00387929787155,0.021361194209,0.995361651999,-0.059354102509,0.995361651999,-0.059354102509,0.00387929787155,0.021361194209
2100000000.0,0.00401264659901,0.0224232434357,0.995152402153,-0.062316437176,0.995152402153,-0.062316437176,0.00401264659901,0.0224232434357
2200000000.0,0.00415224624295,0.0234844380416,0.994933274883,-0.0652779833671,0.994933274883,-0.0652779833671,0.00415224624294,0.0234844380416
2300000000.0,0.00429809846011,0.0245447392544,0.994704267283,-0.0682387020034,0.994704267283,-0.0682387020034,0.00429809846011,0.0245447392544
2400000000.0,0.00445020383171,0.0256041083355,0.994465377492,-0.0711985539188,0.994465377492,-0.0711985539188,0.00445020383171,0.0256041083355
2500000000.0,0.00460856198532,0.0266625065857,0.994216604572,-0.0741574998716,0.994216604572,-0.0741574998716,0.00460856198532,0.0266625065857
2600000000.0,0.00477317169488,0.0277198953495,0.993957948407,-0.0771155005546,0.993957948407,-0.0771155005546,0.00477317169488,0.0277198953495
2700000000.0,0.00494403096337,0.0287762360201,0.993689409621,-0.0800725166047,0.993689409621,-0.0800725166047,0.00494403096337,0.0287762360201
2800000000.0,0.0051211370918,0.0298314900432,0.993410989515,-0.0830285086115,0.993410989515,-0.0830285086115,0.0051211370918,0.0298314900432
2900000000.0,0.00530448673712,0.03088561892,0.993122690001,-0.0859834371244,0.993122690001,-0.0859834371244,0.00530448673712,0.03088561892
