freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,0.000105160429969,5.3785090238e-05,0.999893785287,-0.000110560103595,0.999893785287,-0.000110560103595,0.000105160429969,5.3785090238e-05
200000000.0,0.000105857340623,0.000107570128069,0.999893030865,-0.000221121118271,0.999893030865,-0.000221121118271,0.000105857340623,0.000107570128069
300000000.0,0.000106379486261,0.000161355301623,0.999892447985,-0.000331683728426,0.999892447985,-0.000331683728426,0.000106379486261,0.000161355301623
400000000.0,0.00010681863695,0.000215140725427,0.999891944873,-0.000442248423939,0.999891944873,-0.000442248423939,0.00010681863695,0.000215140725427
500000000.0,0.000107210132249,0.000268926492223,0.999891486189,-0.0005528156173,0.999891486189,-0.0005528156173,0.000107210132248,0.000268926492223
600000000.0,0.00010757199209,0.000322712687148,0.999891053912,-0.000663385671561,0.999891053912,-0.000663385671561,0.00010757199209,0.000322712687148
700000000.0,0.000107914860069,0.00037649938954,0.999890637399,-0.000773958917518,0.999890637399,-0.000773958917518,0.000107914860069,0.00037649938954
800000000.0,0.000108245630866,0.000430286678047,0.999890229752,-0.000884535659132,0.999890229752,-0.000884535659132,0.000108245630866,0.000430286678047
900000000.0,0.000108569065555,0.000484074628001,0.999889826212,-0.00099511618273,0.999889826212,-0.00099511618273,0.000108569065555,0.000484074628001
1000000000.0,0.000108888610048,0.000537863315854,0.99988942333,-0.00110570075699,0.99988942333,-0.00110570075699,0.000108888610048,0.000537863315854
1100000000.0,0.000109206850061,0.000591652817592,0.99988901852,-0.00121628963767,0.99988901852,-0.00121628963767,0.000109206850061,0.000591652817592
1200000000.0,0.0001095257822,0.000645443209775,0.999888609785,-0.00132688306892,0.999888609785,-0.00132688306892,0.0001095257822,0.000645443209775
1300000000.0,0.000109846984566,0.000699234568838,0.999888195546,-0.00143748128575,0.999888195546,-0.00143748128575,0.000109846984566,0.000699234568838
1400000000.0,0.000110171728543,0.000753026973166,0.999887774529,-0.00154808451336,0.999887774529,-0.00154808451336,0.000110171728543,0.000753026973166
1500000000.0,0.000110501055425,0.00080682050114,0.999887345694,-0.00165869297023,0.999887345694,-0.00165869297023,0.000110501055426,0.00080682050114
1600000000.0,0.000110835829897,0.000860615232378,0.999886908174,-0.00176930686778,0.999886908174,-0.00176930686778,0.000110835829897,0.000860615232378
1700000000.0,0.000111176778682,0.000914411247881,0.999886461242,-0.00187992641099,0.999886461242,-0.00187992641099,0.000111176778682,0.000914411247881
1800000000.0,0.000111524518946,0.000968208629484,0.999886004279,-0.00199055179956,0.999886004279,-0.00199055179956,0.000111524518946,0.000968208629484
1900000000.0,0.000111879579778,0.00102200746011,0.999885536755,-0.00210118322824,0.999885536755,-0.00210118322824,0.000111879579778,0.00102200746011
2000000000.0,0.000112242418425,0.00107580782395,0.999885058212,-0.00221182088707,0.999885058212,-0.00221182088707,0.000112242418425,0.00107580782395
2100000000.0,0.00011261343298,0.00112960980645,0.999884568251,-0.00232246496182,0.999884568251,-0.00232246496182,0.00011261343298,0.00112960980645
2200000000.0,0.000112992972342,0.00118341349409,0.999884066522,-0.00243311563449,0.999884066522,-0.00243311563449,0.000112992972342,0.00118341349409
2300000000.0,0.000113381344119,0.0012372189747,0.999883552716,-0.00254377308339,0.999883552716,-0.00254377308339,0.000113381344119,0.0012372189747
2400000000.0,0.000113778820994,0.00129102633731,0.99988302656,-0.00265443748349,0.99988302656,-0.00265443748349,0.000113778820994,0.00129102633731
2500000000.0,0.000114185645904,0.00134483567188,0.999882487808,-0.00276510900692,0.999882487808,-0.00276510900692,0.000114185645904,0.00134483567188
2600000000.0,0.000114602036273,0.00139864707006,0.999881936244,-0.00287578782247,0.999881936244,-0.00287578782247,0.000114602036273,0.00139864707006
2700000000.0,0.000115028187506,0.00145246062416,0.99988137167,-0.00298647409675,0.99988137167,-0.00298647409675,0.000115028187506,0.00145246062416
2800000000.0,0.000115464275918,0.00150627642812,0.99988079391,-0.00309716799341,0.99988079391,-0.00309716799341,0.000115464275918,0.00150627642812
2900000000.0,0.000115910461162,0.00156009457666,0.999880202801,-0.00320786967413,0.999880202801,-0.00320786967413,0.000115910461162,0.00156009457666
3000000000.0,0.000116366888303,0.00161391516611,0.999879598198,-0.00331857929797,0.999879598198,-0.00331857929797,0.000116366888303,0.00161391516611
3100000000.0,0.00011683368957,0.00166773829348,0.999878979968,-0.00342929702232,0.999878979968,-0.00342929702232,0.00011683368957,0.00166773829348
3200000000.0,0.000117310985839,0.0017215640573,0.999878347988,-0.00354002300228,0.999878347988,-0.00354002300228,0.000117310985839,0.0017215640573
3300000000.0,0.000117798887934,0.00177539255693,0.999877702147,-0.00365075739139,0.999877702147,-0.00365075739139,0.000117798887934,0.00177539255693
3400000000.0,0.000118297497713,0.0018292238931,0.999877042342,-0.00376150034119,0.999877042342,-0.00376150034119,0.000118297497713,0.0018292238931
3500000000.0,0.000118806909042,0.00188305816747,0.999876368478,-0.00387225200177,0.999876368478,-0.00387225200177,0.000118806909042,0.00188305816747
3600000000.0,0.000119327208627,0.00193689548291,0.999875680466,-0.0039830125215,0.999875680466,-0.0039830125215,0.000119327208627,0.00193689548291
3700000000.0,0.000119858476725,0.00199073594334,0.999874978225,-0.00409378204736,0.999874978225,-0.00409378204736,0.000119858476725,0.00199073594334
3800000000.0,0.000120400787814,0.00204457965361,0.99987426168,-0.00420456072503,0.99987426168,-0.00420456072503,0.000120400787814,0.00204457965361
3900000000.0,0.000120954211122,0.00209842671986,0.999873530761,-0.00431534869864,0.999873530761,-0.00431534869864,0.000120954211122,0.00209842671986
4000000000.0,0.000121518811148,0.00215227724912,0.999872785401,-0.00442614611124,0.999872785401,-0.00442614611124,0.000121518811148,0.00215227724912
4100000000.0,0.000122094648086,0.00220613134952,0.99987202554,-0.00453695310457,0.99987202554,-0.00453695310457,0.000122094648086,0.00220613134952
4200000000.0,0.000122681778228,0.00225998913012,0.999871251119,-0.00464776981936,0.999871251119,-0.00464776981936,0.000122681778228,0.00225998913012
4300000000.0,0.000123280254298,0.00231385070108,0.999870462086,-0.00475859639515,0.999870462086,-0.00475859639515,0.000123280254298,0.00231385070108
4400000000.0,0.000123890125775,0.00236771617348,0.999869658389,-0.00486943297055,0.999869658389,-0.00486943297055,0.000123890125775,0.00236771617348
