freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,-0.0354418065733,-0.184362294906,0.964524729469,-0.184509275567,0.964524729469,-0.184509275567,-0.0354418065733,-0.184362294906
200000000.0,-0.127851183673,-0.333295645186,0.872115090219,-0.333589674744,0.872115090219,-0.333589674744,-0.127851183673,-0.333295645186
300000000.0,-0.247805453853,-0.431026974871,0.752160593055,-0.431468157248,0.752160593055,-0.431468157248,-0.247805453853,-0.431026974871
400000000.0,-0.369162823678,-0.481787422638,0.630803002604,-0.48237588863,0.630803002604,-0.48237588863,-0.369162823678,-0.481787422638
500000000.0,-0.477464121312,-0.498623088169,0.522501479618,-0.499358990456,0.522501479618,-0.499358990456,-0.477464121312,-0.498623088169
600000000.0,-0.568031540651,-0.494403798176,0.431933824528,-0.495287307733,0.431933824528,-0.495287307733,-0.568031540651,-0.494403798176
700000000.0,-0.641423821242,-0.478558915918,0.358541294408,-0.479590219168,0.358541294408,-0.479590219168,-0.641423821242,-0.478558915918
800000000.0,-0.700159976317,-0.457087107176,0.299804873809,-0.458266403641,0.299804873809,-0.458266403641,-0.700159976317,-0.457087107176
900000000.0,-0.747078531465,-0.433508639288,0.25288603558,-0.434836139592,0.25288603558,-0.434836139592,-0.747078531465,-0.433508639288
1000000000.0,-0.784703966561,-0.409772765592,0.215260298689,-0.411248689743,0.215260298689,-0.411248689743,-0.784703966561,-0.409772765592
1100000000.0,-0.81508661468,-0.386895317159,0.184877329162,-0.388519893065,0.184877329162,-0.388519893065,-0.81508661468,-0.386895317159
1200000000.0,-0.83982641161,-0.365357722516,0.160137190494,-0.367131184689,0.160137190494,-0.367131184689,-0.83982641161,-0.365357722516
1300000000.0,-0.860150891101,-0.34534376639,0.139812348341,-0.347266354828,0.139812348341,-0.347266354828,-0.860150891101,-0.34534376639
1400000000.0,-0.876997071049,-0.326876386133,0.122965784307,-0.328948345348,0.122965784307,-0.328948345348,-0.876997071049,-0.326876386133
1500000000.0,-0.891081129915,-0.30989552452,0.1088813195,-0.312117102696,0.1088813195,-0.312117102696,-0.891081129915,-0.30989552452
