freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,0.0194297471101,0.00197000218636,0.980568064002,-0.00284236311458,0.980568064002,-0.00284236311458,0.0194297471101,0.00197000218636
200000000.0,0.0195724489532,0.00393868839935,0.980423407148,-0.00568341382957,0.980423407148,-0.00568341382957,0.0195724489532,0.00393868839935
300000000.0,0.0196925699584,0.00590647953048,0.980300564925,-0.00852357604347,0.980300564925,-0.00852357604347,0.0196925699584,0.00590647953048
400000000.0,0.019806724986,0.0078734694209,0.980182922394,-0.0113629461289,0.980182922394,-0.0113629461289,0.019806724986,0.0078734694209
500000000.0,0.0199213213729,0.00983967589336,0.980064072139,-0.0142015442021,0.980064072139,-0.0142015442021,0.0199213213729,0.00983967589336
600000000.0,0.0200396297323,0.0118050831423,0.979940743466,-0.0170393565962,0.979940743466,-0.0170393565962,0.0200396297323,0.0118050831423
700000000.0,0.0201635827471,0.0137696569563,0.979811003605,-0.0198763511263,0.979811003605,-0.0198763511263,0.0201635827471,0.0137696569563
800000000.0,0.0202944321056,0.0157333517786,0.979673600774,-0.0227124841747,0.979673600774,-0.0227124841747,0.0202944321056,0.0157333517786
900000000.0,0.0204330411859,0.0176961144995,0.979527671497,-0.0255477045006,0.979527671497,-0.0255477045006,0.0204330411859,0.0176961144995
1000000000.0,0.0205800335005,0.0196578867029,0.979372592157,-0.0283819554981,0.979372592157,-0.0283819554981,0.0205800335005,0.0196578867029
1100000000.0,0.0207358752635,0.0216186060949,0.979207896428,-0.031215176633,0.979207896428,-0.031215176633,0.0207358752635,0.0216186060949
1200000000.0,0.0209009246181,0.0235782074614,0.979033226049,-0.0340473044077,0.979033226049,-0.0340473044077,0.0209009246181,0.0235782074614
1300000000.0,0.0210754626258,0.0255366233387,0.978848299836,-0.036878273036,0.978848299836,-0.036878273036,0.0210754626258,0.0255366233387
1400000000.0,0.021259713647,0.0274937844988,0.978652893296,-0.0397080149336,0.978652893296,-0.0397080149336,0.021259713647,0.0274937844988
1500000000.0,0.0214538592363,0.0294496203121,0.978446824739,-0.0425364610835,0.978446824739,-0.0425364610835,0.0214538592363,0.0294496203121
1600000000.0,0.0216580479077,0.0314040590238,0.978229945506,-0.0453635413151,0.978229945506,-0.0453635413151,0.0216580479077,0.0314040590238
1700000000.0,0.0218724021755,0.0333570279699,0.978002132933,-0.048189184523,0.978002132933,-0.048189184523,0.0218724021755,0.0333570279699
1800000000.0,0.0220970237458,0.0353084537489,0.977763285157,-0.0510133188406,0.977763285157,-0.0510133188406,0.0220970237458,0.0353084537489
1900000000.0,0.0223319974178,0.0372582623611,0.977513317216,-0.0538358717811,0.977513317216,-0.0538358717811,0.0223319974178,0.0372582623611
2000000000.0,0.0225773940674,0.039206379322,0.977252158064,-0.0566567703523,0.977252158064,-0.0566567703523,0.0225773940674,0.039206379322
2100000000.0,0.0228332729627,0.0411527297573,0.976979748258,-0.0594759411532,0.976979748258,-0.0594759411532,0.0228332729627,0.0411527297573
2200000000.0,0.0230996835856,0.0430972384828,0.976696038133,-0.0622933104548,0.976696038133,-0.0622933104548,0.0230996835856,0.0430972384828
2300000000.0,0.0233766670826,0.0450398300722,0.976400986354,-0.0651088042693,0.976400986354,-0.0651088042693,0.0233766670826,0.0450398300722
2400000000.0,0.023664257433,0.0469804289157,0.976094558745,-0.067922348409,0.976094558745,-0.067922348409,0.023664257433,0.0469804289157
2500000000.0,0.0239624823982,0.0489189592704,0.975776727345,-0.0707338685384,0.975776727345,-0.0707338685384,0.0239624823982,0.0489189592704
2600000000.0,0.024271364302,0.0508553453053,0.975447469622,-0.0735432902193,0.975447469622,-0.0735432902193,0.024271364302,0.0508553453053
2700000000.0,0.0245909206753,0.0527895111403,0.975106767831,-0.0763505389507,0.975106767831,-0.0763505389507,0.0245909206753,0.0527895111403
2800000000.0,0.0249211647942,0.0547213808813,0.974754608475,-0.0791555402048,0.974754608475,-0.0791555402048,0.0249211647942,0.0547213808813
2900000000.0,0.0252621061324,0.0566508786518,0.974390981855,-0.0819582194585,0.974390981855,-0.0819582194585,0.0252621061324,0.0566508786518
3000000000.0,0.0256137507431,0.0585779286212,0.974015881684,-0.084758502223,0.974015881684,-0.084758502223,0.0256137507431,0.0585779286212
3100000000.0,0.0259761015848,0.0605024550308,0.973629304765,-0.0875563140698,0.973629304765,-0.0875563140698,0.0259761015848,0.0605024550308
3200000000.0,0.0263491587995,0.0624243822171,0.973231250711,-0.0903515806546,0.973231250711,-0.0903515806546,0.0263491587995,0.0624243822171
3300000000.0,0.0267329199528,0.0643436346339,0.972821721706,-0.0931442277398,0.972821721706,-0.0931442277398,0.0267329199528,0.0643436346339
3400000000.0,0.0271273802412,0.0662601368724,0.972400722295,-0.0959341812151,0.972400722295,-0.0959341812151,0.0271273802412,0.0662601368724
3500000000.0,0.0275325326724,0.0681738136797,0.971968259208,-0.098721367116,0.971968259208,-0.098721367116,0.0275325326724,0.0681738136797
3600000000.0,0.0279483682235,0.0700845899762,0.971524341197,-0.101505711642,0.971524341197,-0.101505711642,0.0279483682235,0.0700845899762
3700000000.0,0.0283748759789,0.0719923908723,0.971068978905,-0.104287141174,0.971068978905,-0.104287141174,0.0283748759789,0.0719923908723
3800000000.0,0.0288120432523,0.0738971416836,0.970602184734,-0.107065582288,0.970602184734,-0.107065582288,0.0288120432523,0.0738971416836
3900000000.0,0.0292598556952,0.0757987679453,0.970123972747,-0.109840961771,0.970123972747,-0.109840961771,0.0292598556952,0.0757987679453
4000000000.0,0.0297182973924,0.0776971954263,0.969634358565,-0.112613206637,0.969634358565,-0.112613206637,0.0297182973924,0.0776971954263
4100000000.0,0.0301873509479,0.0795923501417,0.969133359285,-0.115382244137,0.969133359285,-0.115382244137,0.0301873509479,0.0795923501417
4200000000.0,0.0306669975617,0.0814841583662,0.968620993401,-0.118148001773,0.968620993401,-0.118148001773,0.0306669975617,0.0814841583662
4300000000.0,0.0311572170986,0.083372546645,0.968097280738,-0.120910407311,0.968097280738,-0.120910407311,0.0311572170986,0.083372546645
4400000000.0,0.0316579881504,0.0852574418059,0.967562242387,-0.123669388792,0.967562242387,-0.123669388792,0.0316579881504,0.0852574418059
4500000000.0,0.0321692880925,0.0871387709701,0.967015900649,-0.126424874542,0.967015900649,-0.126424874542,0.0321692880925,0.0871387709701
4600000000.0,0.0326910931352,0.0890164615625,0.966458278986,-0.129176793186,0.966458278986,-0.129176793186,0.0326910931352,0.0890164615625
4700000000.0,0.0332233783697,0.090890441322,0.965889401971,-0.131925073654,0.965889401971,-0.131925073654,0.0332233783697,0.090890441322
4800000000.0,0.0337661178115,0.0927606383115,0.965309295249,-0.134669645194,0.965309295249,-0.134669645194,0.0337661178115,0.0927606383115
