freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
100000000.0,0.00568042962364,0.00165709470349,0.994309719162,-0.00501835534336,0.994309719162,-0.00501835534336,0.00568042962364,0.00165709470349
200000000.0,0.00574163969204,0.00331351494379,0.994228337529,-0.0100360497575,0.994228337529,-0.0100360497575,0.00574163969204,0.00331351494379
300000000.0,0.00580964992808,0.00496928294897,0.994128834159,-0.0150531140808,0.994128834159,-0.0150531140808,0.00580964992808,0.00496928294897
400000000.0,0.00588935562772,0.00662428946598,0.994006312207,-0.0200694412412,0.994006312207,-0.0200694412412,0.00588935562772,0.00662428946598
500000000.0,0.00598263620509,0.0082783950133,0.99385889039,-0.0250848906738,0.99385889039,-0.0250848906738,0.00598263620509,0.0082783950133
600000000.0,0.00609044421055,0.00993144692413,0.993685613984,-0.0300993064773,0.993685613984,-0.0300993064773,0.00609044421055,0.00993144692413
700000000.0,0.00621333630108,0.0115832854578,0.993485923868,-0.0351125240931,0.993485923868,-0.0351125240931,0.00621333630108,0.0115832854578
800000000.0,0.00635166699313,0.0132337466347,0.993259462786,-0.0401243734802,0.993259462786,-0.0401243734802,0.00635166699313,0.0132337466347
900000000.0,0.0065056749146,0.0148826637636,0.993005989103,-0.0451346808658,0.993005989103,-0.0451346808658,0.0065056749146,0.0148826637636
1000000000.0,0.00667552651514,0.0165298683502,0.992725333107,-0.0501432698116,0.992725333107,-0.0501432698116,0.00667552651514,0.0165298683502
1100000000.0,0.00686134035958,0.0181751906806,0.992417372723,-0.0551499619129,0.992417372723,-0.0551499619129,0.00686134035958,0.0181751906806
1200000000.0,0.00706320160116,0.0198184602173,0.992082019045,-0.0601545772831,0.992082019045,-0.0601545772831,0.00706320160116,0.0198184602173
1300000000.0,0.00728117108645,0.021459505882,0.991719207242,-0.065156934905,0.991719207242,-0.065156934905,0.00728117108645,0.021459505882
1400000000.0,0.00751529133972,0.0230981562643,0.991328890576,-0.0701568528961,0.991328890576,-0.0701568528961,0.00751529133972,0.0230981562643
1500000000.0,0.00776559064135,0.0247342397828,0.990911036332,-0.0751541487144,0.990911036332,-0.0751541487144,0.00776559064135,0.0247342397828
1600000000.0,0.00803208589302,0.0263675848119,0.990465622956,-0.0801486393231,0.990465622956,-0.0801486393231,0.00803208589302,0.0263675848119
1700000000.0,0.00831478468363,0.027998019785,0.989992637993,-0.0851401413258,0.989992637993,-0.0851401413258,0.00831478468363,0.027998019785
1800000000.0,0.00861368681279,0.0296253732805,0.989492076572,-0.0901284710789,0.989492076572,-0.0901284710789,0.00861368681279,0.0296253732805
1900000000.0,0.00892878543669,0.0312494740948,0.98896394026,-0.0951134447884,0.98896394026,-0.0951134447884,0.00892878543669,0.0312494740948
2000000000.0,0.00926006794519,0.0328701513056,0.988408236188,-0.100094878592,0.988408236188,-0.100094878592,0.00926006794519,0.0328701513056
2100000000.0,0.00960751664374,0.0344872343277,0.98782497638,-0.105072588636,0.98782497638,-0.105072588636,0.00960751664374,0.0344872343277
2200000000.0,0.00997110929121,0.0361005529633,0.987214177209,-0.110046391134,0.987214177209,-0.110046391134,0.00997110929121,0.0361005529633
2300000000.0,0.0103508195296,0.0377099374466,0.986575858978,-0.115016102433,0.986575858978,-0.115016102433,0.0103508195296,0.0377099374466
2400000000.0,0.0107466172313,0.0393152184861,0.985910045572,-0.119981539062,0.985910045572,-0.119981539062,0.0107466172313,0.0393152184861
2500000000.0,0.0111584687835,0.0409162273031,0.985216764176,-0.124942517786,0.985216764176,-0.124942517786,0.0111584687835,0.0409162273031
2600000000.0,0.0115863373224,0.0425127956674,0.984496045047,-0.129898855645,0.984496045047,-0.129898855645,0.0115863373224,0.0425127956674
2700000000.0,0.0120301829294,0.0441047559316,0.983747921317,-0.134850370003,0.983747921317,-0.134850370003,0.0120301829294,0.0441047559316
2800000000.0,0.0124899627961,0.0456919410635,0.982972428833,-0.139796878586,0.982972428833,-0.139796878586,0.0124899627961,0.0456919410635
2900000000.0,0.0129656313643,0.0472741846766,0.982169606018,-0.144738199519,0.982169606018,-0.144738199519,0.0129656313643,0.0472741846766
3000000000.0,0.0134571404465,0.0488513210598,0.981339493753,-0.149674151361,0.981339493753,-0.149674151361,0.0134571404465,0.0488513210598
3100000000.0,0.0139644393297,0.0504231852059,0.980482135277,-0.154604553143,0.980482135277,-0.154604553143,0.0139644393297,0.0504231852059
3200000000.0,0.0144874748662,0.0519896128386,0.979597576094,-0.159529224396,0.979597576094,-0.159529224396,0.0144874748662,0.0519896128386
3300000000.0,0.0150261915534,0.05355044044,0.978685863902,-0.164447985188,0.978685863902,-0.164447985188,0.0150261915534,0.05355044044
3400000000.0,0.0155805316045,0.0551055052753,0.977747048517,-0.169360656148,0.977747048517,-0.169360656148,0.0155805316045,0.0551055052753
3500000000.0,0.0161504350113,0.0566546454189,0.976781181819,-0.174267058498,0.976781181819,-0.174267058498,0.0161504350113,0.0566546454189
3600000000.0,0.0167358396015,0.0581976997783,0.975788317691,-0.179167014085,0.975788317691,-0.179167014085,0.0167358396015,0.0581976997783
3700000000.0,0.0173366810899,0.0597345081184,0.974768511973,-0.1840603454,0.974768511973,-0.1840603454,0.0173366810899,0.0597345081184
3800000000.0,0.0179528931255,0.0612649110847,0.973721822415,-0.188946875613,0.973721822415,-0.188946875613,0.0179528931255,0.0612649110847
3900000000.0,0.0185844073348,0.0627887502262,0.972648308637,-0.193826428592,0.972648308637,-0.193826428592,0.0185844073348,0.0627887502262
4000000000.0,0.0192311533617,0.064305868018,0.971548032088,-0.198698828932,0.971548032088,-0.198698828932,0.0192311533617,0.064305868018
4100000000.0,0.019893058905,0.0658161078831,0.970421056013,-0.203563901979,0.970421056013,-0.203563901979,0.019893058905,0.0658161078831
4200000000.0,0.0205700497535,0.0673193142139,0.969267445417,-0.20842147385,0.969267445417,-0.20842147385,0.0205700497535,0.0673193142139
4300000000.0,0.0212620498188,0.0688153323939,0.968087267037,-0.213271371462,0.968087267037,-0.213271371462,0.0212620498188,0.0688153323939
